PARTIDO_CI,ID_ENTIDAD,ID_DISTRITO_FEDERAL,CANDIDATURA_PROPIETARIA,CANDIDATURA_SUPLENTE
PVEM_PT,28,001,Carlos Enrique Cantúrosas Villarreal,Jaime Mendoza Vega
PVEM_MORENA,28,001,Carlos Enrique Cantúrosas Villarreal,Jaime Mendoza Vega
PT_MORENA,28,001,Carlos Enrique Cantúrosas Villarreal,Jaime Mendoza Vega
PAN,28,002,Gisela Abigail Gallegos García,Andrea Kiriaki Kattis Sánchez
PRI,28,002,Gisela Abigail Gallegos García,Andrea Kiriaki Kattis Sánchez
PRD,28,002,Gisela Abigail Gallegos García,Andrea Kiriaki Kattis Sánchez
PVEM,28,002,Claudia Alejandra Hernández Sáenz,Diva Zuleica González Tijerina
PT,28,002,Claudia Alejandra Hernández Sáenz,Diva Zuleica González Tijerina
MC,28,002,Martha Gloria González Elizondo,Ma. Sanjuana Portillo Peña
MORENA,28,002,Claudia Alejandra Hernández Sáenz,Diva Zuleica González Tijerina
PAN-PRI-PRD,28,002,Gisela Abigail Gallegos García,Andrea Kiriaki Kattis Sánchez
PAN-PRI,28,002,Gisela Abigail Gallegos García,Andrea Kiriaki Kattis Sánchez
PAN-PRD,28,002,Gisela Abigail Gallegos García,Andrea Kiriaki Kattis Sánchez
PRI-PRD,28,002,Gisela Abigail Gallegos García,Andrea Kiriaki Kattis Sánchez
PVEM_PT_MORENA,28,002,Claudia Alejandra Hernández Sáenz,Diva Zuleica González Tijerina
PVEM_PT,28,002,Claudia Alejandra Hernández Sáenz,Diva Zuleica González Tijerina
PVEM_MORENA,28,002,Claudia Alejandra Hernández Sáenz,Diva Zuleica González Tijerina
PT_MORENA,28,002,Claudia Alejandra Hernández Sáenz,Diva Zuleica González Tijerina
PAN,28,003,Isnelia Esperanza Treviño Salinas,Erica Gloria Cavazos de la Garza
PRI,28,003,Isnelia Esperanza Treviño Salinas,Erica Gloria Cavazos de la Garza
PRD,28,003,Isnelia Esperanza Treviño Salinas,Erica Gloria Cavazos de la Garza
PVEM,28,003,Casandra Prisilla de los Santos Flores,Edith Hernández Villanueva
PT,28,003,Casandra Prisilla de los Santos Flores,Edith Hernández Villanueva
MC,28,003,Jesús Héctor García González,Julio César Alvarado Rodríguez
MORENA,28,003,Casandra Prisilla de los Santos Flores,Edith Hernández Villanueva
PAN-PRI-PRD,28,003,Isnelia Esperanza Treviño Salinas,Erica Gloria Cavazos de la Garza
PAN-PRI,28,003,Isnelia Esperanza Treviño Salinas,Erica Gloria Cavazos de la Garza
PAN-PRD,28,003,Isnelia Esperanza Treviño Salinas,Erica Gloria Cavazos de la Garza
PRI-PRD,28,003,Isnelia Esperanza Treviño Salinas,Erica Gloria Cavazos de la Garza
PVEM_PT_MORENA,28,003,Casandra Prisilla de los Santos Flores,Edith Hernández Villanueva
PVEM_PT,28,003,Casandra Prisilla de los Santos Flores,Edith Hernández Villanueva
PVEM_MORENA,28,003,Casandra Prisilla de los Santos Flores,Edith Hernández Villanueva
PT_MORENA,28,003,Casandra Prisilla de los Santos Flores,Edith Hernández Villanueva
PAN,28,004,Héctor Escobar Salazar,Juan José Camorlinga Cadena
PRI,28,004,Héctor Escobar Salazar,Juan José Camorlinga Cadena
PRD,28,004,Héctor Escobar Salazar,Juan José Camorlinga Cadena
PVEM,28,004,Mario Alberto López Hernández,Genoveva Hi González
PT,28,004,Mario Alberto López Hernández,Genoveva Hi González
MC,28,004,Héctor Miguel Treviño Durán,Roberto Juventino Plata García
MORENA,28,004,Mario Alberto López Hernández,Genoveva Hi González
PAN-PRI-PRD,28,004,Héctor Escobar Salazar,Juan José Camorlinga Cadena
PAN-PRI,28,004,Héctor Escobar Salazar,Juan José Camorlinga Cadena
PAN-PRD,28,004,Héctor Escobar Salazar,Juan José Camorlinga Cadena
PRI-PRD,28,004,Héctor Escobar Salazar,Juan José Camorlinga Cadena
PVEM_PT_MORENA,28,004,Mario Alberto López Hernández,Genoveva Hi González
PVEM_PT,28,004,Mario Alberto López Hernández,Genoveva Hi González
PVEM_MORENA,28,004,Mario Alberto López Hernández,Genoveva Hi González
PT_MORENA,28,004,Mario Alberto López Hernández,Genoveva Hi González
PAN,28,005,Arlette A. Marcos Ruíz,Jaquelin Tovar Cruz
PRI,28,005,Arlette A. Marcos Ruíz,Jaquelin Tovar Cruz
PRD,28,005,Arlette A. Marcos Ruíz,Jaquelin Tovar Cruz
PVEM,28,005,José Braña Mojica,Reyna San Juana Guerrero Vázquez
PT,28,005,José Braña Mojica,Reyna San Juana Guerrero Vázquez
MC,28,005,Adriana Gloria Santos,Hiromi Valentina Reyes Montalvo
MORENA,28,005,José Braña Mojica,Reyna San Juana Guerrero Vázquez
PAN-PRI-PRD,28,005,Arlette A. Marcos Ruíz,Jaquelin Tovar Cruz
PAN-PRI,28,005,Arlette A. Marcos Ruíz,Jaquelin Tovar Cruz
PAN-PRD,28,005,Arlette A. Marcos Ruíz,Jaquelin Tovar Cruz
PRI-PRD,28,005,Arlette A. Marcos Ruíz,Jaquelin Tovar Cruz
PVEM_PT_MORENA,28,005,José Braña Mojica,Reyna San Juana Guerrero Vázquez
PVEM_PT,28,005,José Braña Mojica,Reyna San Juana Guerrero Vázquez
PVEM_MORENA,28,005,José Braña Mojica,Reyna San Juana Guerrero Vázquez
PT_MORENA,28,005,José Braña Mojica,Reyna San Juana Guerrero Vázquez
PAN,28,006,Marcelina Orta Coronado,Linda Emigdia Juárez Fernández
PRI,28,006,Marcelina Orta Coronado,Linda Emigdia Juárez Fernández
PRD,28,006,Marcelina Orta Coronado,Linda Emigdia Juárez Fernández
PVEM,28,006,Blanca Araceli Narro Panameño,María Fernanda Rincón Proctor
PT,28,006,Blanca Araceli Narro Panameño,María Fernanda Rincón Proctor
MC,28,006,Roberto Raya Espinosa,Adiel Samuel Cruz Maldonado
MORENA,28,006,Blanca Araceli Narro Panameño,María Fernanda Rincón Proctor
PAN-PRI-PRD,28,006,Marcelina Orta Coronado,Linda Emigdia Juárez Fernández
PAN-PRI,28,006,Marcelina Orta Coronado,Linda Emigdia Juárez Fernández
PAN-PRD,28,006,Marcelina Orta Coronado,Linda Emigdia Juárez Fernández
PRI-PRD,28,006,Marcelina Orta Coronado,Linda Emigdia Juárez Fernández
PVEM_PT_MORENA,28,006,Blanca Araceli Narro Panameño,María Fernanda Rincón Proctor
PVEM_PT,28,006,Blanca Araceli Narro Panameño,María Fernanda Rincón Proctor
PVEM_MORENA,28,006,Blanca Araceli Narro Panameño,María Fernanda Rincón Proctor
PT_MORENA,28,006,Blanca Araceli Narro Panameño,María Fernanda Rincón Proctor
PAN,28,007,Patricia López Moreno,Nancy Yanett Treviño García
PRI,28,007,Patricia López Moreno,Nancy Yanett Treviño García
PRD,28,007,Patricia López Moreno,Nancy Yanett Treviño García
PVEM,28,007,Olga Juliána Elizondo Guerra,Alicia Isabel Pizaña Navarro
PT,28,007,Olga Juliána Elizondo Guerra,Alicia Isabel Pizaña Navarro
MC,28,007,Azeneth Anali de la Rosa Ríos,María Leticia García Hinojosa
MORENA,28,007,Olga Juliána Elizondo Guerra,Alicia Isabel Pizaña Navarro
PAN-PRI-PRD,28,007,Patricia López Moreno,Nancy Yanett Treviño García
PAN-PRI,28,007,Patricia López Moreno,Nancy Yanett Treviño García
PAN-PRD,28,007,Patricia López Moreno,Nancy Yanett Treviño García
PRI-PRD,28,007,Patricia López Moreno,Nancy Yanett Treviño García
PVEM_PT_MORENA,28,007,Olga Juliána Elizondo Guerra,Alicia Isabel Pizaña Navarro
PVEM_PT,28,007,Olga Juliána Elizondo Guerra,Alicia Isabel Pizaña Navarro
PVEM_MORENA,28,007,Olga Juliána Elizondo Guerra,Alicia Isabel Pizaña Navarro
PT_MORENA,28,007,Olga Juliána Elizondo Guerra,Alicia Isabel Pizaña Navarro
PAN,28,008,Jesús Antonio Nader Nasrallah,Guillermo Treviño Martínez
PRI,28,008,Jesús Antonio Nader Nasrallah,Guillermo Treviño Martínez
PRD,28,008,Jesús Antonio Nader Nasrallah,Guillermo Treviño Martínez
PVEM,28,008,Adrián Oseguera Kernion,Jesús Rodolfo Altamirano Aceves
PT,28,008,Adrián Oseguera Kernion,Jesús Rodolfo Altamirano Aceves
MC,28,008,Edna Rivera López,María Antonia Trejo Rodríguez
MORENA,28,008,Adrián Oseguera Kernion,Jesús Rodolfo Altamirano Aceves
PAN-PRI-PRD,28,008,Jesús Antonio Nader Nasrallah,Guillermo Treviño Martínez
PAN-PRI,28,008,Jesús Antonio Nader Nasrallah,Guillermo Treviño Martínez
PAN-PRD,28,008,Jesús Antonio Nader Nasrallah,Guillermo Treviño Martínez
PRI-PRD,28,008,Jesús Antonio Nader Nasrallah,Guillermo Treviño Martínez
PVEM_PT_MORENA,28,008,Adrián Oseguera Kernion,Jesús Rodolfo Altamirano Aceves
PVEM_PT,28,008,Adrián Oseguera Kernion,Jesús Rodolfo Altamirano Aceves
PVEM_MORENA,28,008,Adrián Oseguera Kernion,Jesús Rodolfo Altamirano Aceves
PT_MORENA,28,008,Adrián Oseguera Kernion,Jesús Rodolfo Altamirano Aceves
PAN,29,001,Mariana Guadalupe Jiménez Zamora,Ma. Guadalupe Patricia Saldaña Martínez
PRI,29,001,Mariana Guadalupe Jiménez Zamora,Ma. Guadalupe Patricia Saldaña Martínez
PRD,29,001,Mariana Guadalupe Jiménez Zamora,Ma. Guadalupe Patricia Saldaña Martínez
PVEM,29,001,José Alejandro Aguilar López,Luis Alan Báez Medrano
PT,29,001,José Alejandro Aguilar López,Luis Alan Báez Medrano
MC,29,001,Delfino Suárez Piedras,Arturo Rivera Mora
MORENA,29,001,José Alejandro Aguilar López,Luis Alan Báez Medrano
PAN-PRI-PRD,29,001,Mariana Guadalupe Jiménez Zamora,Ma. Guadalupe Patricia Saldaña Martínez
PAN-PRI,29,001,Mariana Guadalupe Jiménez Zamora,Ma. Guadalupe Patricia Saldaña Martínez
PAN-PRD,29,001,Mariana Guadalupe Jiménez Zamora,Ma. Guadalupe Patricia Saldaña Martínez
PRI-PRD,29,001,Mariana Guadalupe Jiménez Zamora,Ma. Guadalupe Patricia Saldaña Martínez
PVEM_PT_MORENA,29,001,José Alejandro Aguilar López,Luis Alan Báez Medrano
PVEM_PT,29,001,José Alejandro Aguilar López,Luis Alan Báez Medrano
PVEM_MORENA,29,001,José Alejandro Aguilar López,Luis Alan Báez Medrano
PT_MORENA,29,001,José Alejandro Aguilar López,Luis Alan Báez Medrano
PAN,29,002,Eladia Torres Muñoz,Kimberly Brittania Cote Flores
PRI,29,002,Eladia Torres Muñoz,Kimberly Brittania Cote Flores
PRD,29,002,Eladia Torres Muñoz,Kimberly Brittania Cote Flores
PVEM,29,002,Raymundo Vázquez Conchas,Óscar Lobaton Corona
PT,29,002,Raymundo Vázquez Conchas,Óscar Lobaton Corona
MC,29,002,Danae Cecilia Figueroa Martínez,María Guadalupe Rodríguez Martín
MORENA,29,002,Raymundo Vázquez Conchas,Óscar Lobaton Corona
PAN-PRI-PRD,29,002,Eladia Torres Muñoz,Kimberly Brittania Cote Flores
PAN-PRI,29,002,Eladia Torres Muñoz,Kimberly Brittania Cote Flores
PAN-PRD,29,002,Eladia Torres Muñoz,Kimberly Brittania Cote Flores
PRI-PRD,29,002,Eladia Torres Muñoz,Kimberly Brittania Cote Flores
PVEM_PT_MORENA,29,002,Raymundo Vázquez Conchas,Óscar Lobaton Corona
PVEM_PT,29,002,Raymundo Vázquez Conchas,Óscar Lobaton Corona
PVEM_MORENA,29,002,Raymundo Vázquez Conchas,Óscar Lobaton Corona
PT_MORENA,29,002,Raymundo Vázquez Conchas,Óscar Lobaton Corona
PAN,29,003,Juan Manuel Cambrón Soria,Eva Sánchez Flores
PRI,29,003,Juan Manuel Cambrón Soria,Eva Sánchez Flores
PRD,29,003,Juan Manuel Cambrón Soria,Eva Sánchez Flores
PVEM,29,003,Irma Yordana Garay Loredo,Floria María Hernández Hernández
PT,29,003,Irma Yordana Garay Loredo,Floria María Hernández Hernández
MC,29,003,Rosa Isela Sánchez Rivera,Ysela Yuneri Flores Atlatenco
MORENA,29,003,Irma Yordana Garay Loredo,Floria María Hernández Hernández
PAN-PRI-PRD,29,003,Juan Manuel Cambrón Soria,Eva Sánchez Flores
PAN-PRI,29,003,Juan Manuel Cambrón Soria,Eva Sánchez Flores
PAN-PRD,29,003,Juan Manuel Cambrón Soria,Eva Sánchez Flores
PRI-PRD,29,003,Juan Manuel Cambrón Soria,Eva Sánchez Flores
PVEM_PT_MORENA,29,003,Irma Yordana Garay Loredo,Floria María Hernández Hernández
PVEM_PT,29,003,Irma Yordana Garay Loredo,Floria María Hernández Hernández
PVEM_MORENA,29,003,Irma Yordana Garay Loredo,Floria María Hernández Hernández
PT_MORENA,29,003,Irma Yordana Garay Loredo,Floria María Hernández Hernández
PAN,30,001,María del Rosario Guzmán Avilés,Ximena Azuara Romero
PRI,30,001,María del Rosario Guzmán Avilés,Ximena Azuara Romero
PRD,30,001,María del Rosario Guzmán Avilés,Ximena Azuara Romero
PVEM,30,001,María del Carmen Pinete Vargas,Denisse Guzmán González
PT,30,001,María del Carmen Pinete Vargas,Denisse Guzmán González
MC,30,001,Crescencio Emilio Márquez Ricardo,Cynthia Elizabeth Cortés Trejo
MORENA,30,001,María del Carmen Pinete Vargas,Denisse Guzmán González
PAN-PRI-PRD,30,001,María del Rosario Guzmán Avilés,Ximena Azuara Romero
PAN-PRI,30,001,María del Rosario Guzmán Avilés,Ximena Azuara Romero
PAN-PRD,30,001,María del Rosario Guzmán Avilés,Ximena Azuara Romero
PRI-PRD,30,001,María del Rosario Guzmán Avilés,Ximena Azuara Romero
PVEM_PT_MORENA,30,001,María del Carmen Pinete Vargas,Denisse Guzmán González
PVEM_PT,30,001,María del Carmen Pinete Vargas,Denisse Guzmán González
PVEM_MORENA,30,001,María del Carmen Pinete Vargas,Denisse Guzmán González
PT_MORENA,30,001,María del Carmen Pinete Vargas,Denisse Guzmán González
PAN,30,002,Ana Laura Vázquez Villalobos,Yolanda Torres Olivares
PRI,30,002,Ana Laura Vázquez Villalobos,Yolanda Torres Olivares
PRD,30,002,Ana Laura Vázquez Villalobos,Yolanda Torres Olivares
PVEM,30,002,Elizabeth Cervantes de la Cruz,Araceli Monroy Razo
PT,30,002,Elizabeth Cervantes de la Cruz,Araceli Monroy Razo
MC,30,002,Elizabeth Gassos Ramírez,Cecilia Gabriela Aguilar Martínez
MORENA,30,002,Elizabeth Cervantes de la Cruz,Araceli Monroy Razo
PAN-PRI-PRD,30,002,Ana Laura Vázquez Villalobos,Yolanda Torres Olivares
PAN-PRI,30,002,Ana Laura Vázquez Villalobos,Yolanda Torres Olivares
PAN-PRD,30,002,Ana Laura Vázquez Villalobos,Yolanda Torres Olivares
PRI-PRD,30,002,Ana Laura Vázquez Villalobos,Yolanda Torres Olivares
PVEM_PT_MORENA,30,002,Elizabeth Cervantes de la Cruz,Araceli Monroy Razo
PVEM_PT,30,002,Elizabeth Cervantes de la Cruz,Araceli Monroy Razo
PVEM_MORENA,30,002,Elizabeth Cervantes de la Cruz,Araceli Monroy Razo
PT_MORENA,30,002,Elizabeth Cervantes de la Cruz,Araceli Monroy Razo
PAN,30,003,Irma Araceli Romero Rodríguez,Elizabeth Benítez Martínez
PRI,30,003,Irma Araceli Romero Rodríguez,Elizabeth Benítez Martínez
PRD,30,003,Irma Araceli Romero Rodríguez,Elizabeth Benítez Martínez
PVEM,30,003,Magaly Armenta Oliveros,Deisy Juan Antonio
PT,30,003,Magaly Armenta Oliveros,Deisy Juan Antonio
MC,30,003,Julio César González Fernández,Daniel Iván Maciel Ribbón
MORENA,30,003,Magaly Armenta Oliveros,Deisy Juan Antonio
PAN-PRI-PRD,30,003,Irma Araceli Romero Rodríguez,Elizabeth Benítez Martínez
PAN-PRI,30,003,Irma Araceli Romero Rodríguez,Elizabeth Benítez Martínez
PAN-PRD,30,003,Irma Araceli Romero Rodríguez,Elizabeth Benítez Martínez
PRI-PRD,30,003,Irma Araceli Romero Rodríguez,Elizabeth Benítez Martínez
PVEM_PT_MORENA,30,003,Magaly Armenta Oliveros,Deisy Juan Antonio
PVEM_PT,30,003,Magaly Armenta Oliveros,Deisy Juan Antonio
PVEM_MORENA,30,003,Magaly Armenta Oliveros,Deisy Juan Antonio
PT_MORENA,30,003,Magaly Armenta Oliveros,Deisy Juan Antonio
PAN,30,004,María Joséfina Gamboa Torales,María del Rosario Vera
PRI,30,004,María Joséfina Gamboa Torales,María del Rosario Vera
PRD,30,004,María Joséfina Gamboa Torales,María del Rosario Vera
PVEM,30,004,Byron Boris Barranco Aguirre,Claudia Contreras Rodríguez
PT,30,004,Byron Boris Barranco Aguirre,Claudia Contreras Rodríguez
MC,30,004,María de Jesús Lavalle Rendón,Rosa Luz Ruíz Sosa
MORENA,30,004,Byron Boris Barranco Aguirre,Claudia Contreras Rodríguez
PAN-PRI-PRD,30,004,María Joséfina Gamboa Torales,María del Rosario Vera
PAN-PRI,30,004,María Joséfina Gamboa Torales,María del Rosario Vera
PAN-PRD,30,004,María Joséfina Gamboa Torales,María del Rosario Vera
PRI-PRD,30,004,María Joséfina Gamboa Torales,María del Rosario Vera
PVEM_PT_MORENA,30,004,Byron Boris Barranco Aguirre,Claudia Contreras Rodríguez
PVEM_PT,30,004,Byron Boris Barranco Aguirre,Claudia Contreras Rodríguez
PVEM_MORENA,30,004,Byron Boris Barranco Aguirre,Claudia Contreras Rodríguez
PT_MORENA,30,004,Byron Boris Barranco Aguirre,Claudia Contreras Rodríguez
PAN,30,005,Areli Bautista Pérez,Antonia Salas Gutiérrez
PRI,30,005,Areli Bautista Pérez,Antonia Salas Gutiérrez
PRD,30,005,Areli Bautista Pérez,Antonia Salas Gutiérrez
PVEM,30,005,Francisco Javier Velázquez Vallejo,Marco Antonio Medina Pérez
PT,30,005,Francisco Javier Velázquez Vallejo,Marco Antonio Medina Pérez
MC,30,005,Adela Elizabeth Morales Méndez,Graciela Oyuki León Bonilla
MORENA,30,005,Francisco Javier Velázquez Vallejo,Marco Antonio Medina Pérez
PAN-PRI-PRD,30,005,Areli Bautista Pérez,Antonia Salas Gutiérrez
PAN-PRI,30,005,Areli Bautista Pérez,Antonia Salas Gutiérrez
PAN-PRD,30,005,Areli Bautista Pérez,Antonia Salas Gutiérrez
PRI-PRD,30,005,Areli Bautista Pérez,Antonia Salas Gutiérrez
PVEM_PT_MORENA,30,005,Francisco Javier Velázquez Vallejo,Marco Antonio Medina Pérez
PVEM_PT,30,005,Francisco Javier Velázquez Vallejo,Marco Antonio Medina Pérez
PVEM_MORENA,30,005,Francisco Javier Velázquez Vallejo,Marco Antonio Medina Pérez
PT_MORENA,30,005,Francisco Javier Velázquez Vallejo,Marco Antonio Medina Pérez
PAN,30,006,Sergio Villa Consejo,Faustino Ramiro Velázquez
PRI,30,006,Sergio Villa Consejo,Faustino Ramiro Velázquez
PRD,30,006,Sergio Villa Consejo,Faustino Ramiro Velázquez
PVEM,30,006,Jaime Humberto Pérez Bernabé,Víctoria Méndez San Agustín
PT,30,006,Jaime Humberto Pérez Bernabé,Víctoria Méndez San Agustín
MC,30,006,Xochith López Castillo,Nora Vanesa Bernabé de Luna
MORENA,30,006,Jaime Humberto Pérez Bernabé,Víctoria Méndez San Agustín
PAN-PRI-PRD,30,006,Sergio Villa Consejo,Faustino Ramiro Velázquez
PAN-PRI,30,006,Sergio Villa Consejo,Faustino Ramiro Velázquez
PAN-PRD,30,006,Sergio Villa Consejo,Faustino Ramiro Velázquez
PRI-PRD,30,006,Sergio Villa Consejo,Faustino Ramiro Velázquez
PVEM_PT_MORENA,30,006,Jaime Humberto Pérez Bernabé,Víctoria Méndez San Agustín
PVEM_PT,30,006,Jaime Humberto Pérez Bernabé,Víctoria Méndez San Agustín
PVEM_MORENA,30,006,Jaime Humberto Pérez Bernabé,Víctoria Méndez San Agustín
PT_MORENA,30,006,Jaime Humberto Pérez Bernabé,Víctoria Méndez San Agustín
PAN,30,007,José de la Torre Sánchez,Juan Ignacio Vladimir Morales Guevara
PRI,30,007,José de la Torre Sánchez,Juan Ignacio Vladimir Morales Guevara
PRD,30,007,José de la Torre Sánchez,Juan Ignacio Vladimir Morales Guevara
PVEM,30,007,Mónica Herrera Villavicencio,Yuriria Vivero Mendoza
PT,30,007,Mónica Herrera Villavicencio,Yuriria Vivero Mendoza
MC,30,007,Karla Estrada Gómez,Karla Elizabeth Bigurra Estrada
MORENA,30,007,Mónica Herrera Villavicencio,Yuriria Vivero Mendoza
PAN-PRI-PRD,30,007,José de la Torre Sánchez,Juan Ignacio Vladimir Morales Guevara
PAN-PRI,30,007,José de la Torre Sánchez,Juan Ignacio Vladimir Morales Guevara
PAN-PRD,30,007,José de la Torre Sánchez,Juan Ignacio Vladimir Morales Guevara
PRI-PRD,30,007,José de la Torre Sánchez,Juan Ignacio Vladimir Morales Guevara
PVEM_PT_MORENA,30,007,Mónica Herrera Villavicencio,Yuriria Vivero Mendoza
PVEM_PT,30,007,Mónica Herrera Villavicencio,Yuriria Vivero Mendoza
PVEM_MORENA,30,007,Mónica Herrera Villavicencio,Yuriria Vivero Mendoza
PT_MORENA,30,007,Mónica Herrera Villavicencio,Yuriria Vivero Mendoza
PAN,30,008,Perla Patricia Montiel Escobar,Mercedes Aguilar Cerda
PRI,30,008,Perla Patricia Montiel Escobar,Mercedes Aguilar Cerda
PRD,30,008,Perla Patricia Montiel Escobar,Mercedes Aguilar Cerda
PVEM,30,008,Nazario Perea Aguilar,Claudia Banda Pérez
PT,30,008,Constantino Aguilar Aguilar,Guillermo Molina Landa
MC,30,008,Candidato por definir,Candidato por definir
MORENA,30,008,Jorge Alberto Mier Acolt,Luis Manuel Cervantes Alfonseca
PAN-PRI-PRD,30,008,Perla Patricia Montiel Escobar,Mercedes Aguilar Cerda
PAN-PRI,30,008,Perla Patricia Montiel Escobar,Mercedes Aguilar Cerda
PAN-PRD,30,008,Perla Patricia Montiel Escobar,Mercedes Aguilar Cerda
PRI-PRD,30,008,Perla Patricia Montiel Escobar,Mercedes Aguilar Cerda
PAN,30,009,Abundio Morales Rosas,Luis Enrique Fernández Peredo
PRI,30,009,Abundio Morales Rosas,Luis Enrique Fernández Peredo
PRD,30,009,Abundio Morales Rosas,Luis Enrique Fernández Peredo
PVEM,30,009,Adrián González Naveda,Guadalupe Zamudio Gayosso
PT,30,009,Adrián González Naveda,Guadalupe Zamudio Gayosso
MC,30,009,María Elena Cano Servín,Víctoria Ríos López
MORENA,30,009,Adrián González Naveda,Guadalupe Zamudio Gayosso
PAN-PRI-PRD,30,009,Abundio Morales Rosas,Luis Enrique Fernández Peredo
PAN-PRI,30,009,Abundio Morales Rosas,Luis Enrique Fernández Peredo
PAN-PRD,30,009,Abundio Morales Rosas,Luis Enrique Fernández Peredo
PRI-PRD,30,009,Abundio Morales Rosas,Luis Enrique Fernández Peredo
PVEM_PT_MORENA,30,009,Adrián González Naveda,Guadalupe Zamudio Gayosso
PVEM_PT,30,009,Adrián González Naveda,Guadalupe Zamudio Gayosso
PVEM_MORENA,30,009,Adrián González Naveda,Guadalupe Zamudio Gayosso
PT_MORENA,30,009,Adrián González Naveda,Guadalupe Zamudio Gayosso
PAN,30,010,Americo Zúñiga Martínez,Román Moreno Hernández
PRI,30,010,Americo Zúñiga Martínez,Román Moreno Hernández
PRD,30,010,Americo Zúñiga Martínez,Román Moreno Hernández
PVEM,30,010,Ana Miriam Ferraez Centeno,Rosalinda Galindo Silva
PT,30,010,Ana Miriam Ferraez Centeno,Rosalinda Galindo Silva
MC,30,010,Erika Monserrat Blix Portilla,Carmen Fabiola Luna Mendoza
